Label (Grouping),Population 18 to 24 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,Population 25 years and over,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,Percent high school graduate or higher,Percent bachelor's degree or higher,Population 25 to 34 years,High school graduate or higher,Bachelor's degree or higher,Population 35 to 44 years,High school graduate or higher,Bachelor's degree or higher,Population 45 to 64 years,High school graduate or higher,Bachelor's degree or higher,Population 65 years and over,High school graduate or higher,Bachelor's degree or higher
"Census Tract 5014.01, Santa Clara County, California!!Male!!Margin of Error",±82,±37.1,±37.1,±30.0,±30.0,±169,±14.7,±9.8,±11.3,±5.9,±3.0,±3.3,±3.2,±10.9,±4.6,±137,±22.3,±3.4,±99,±24.0,±13.5,±106,±22.3,±10.3,±46,±24.4,±26.4
"Census Tract 5014.01, Santa Clara County, California!!Female!!Estimate",157,49.70%,35.70%,14.60%,0.00%,784,31.10%,18.40%,17.30%,15.80%,4.50%,8.70%,4.20%,50.50%,12.90%,284,56.70%,13.40%,238,29.80%,2.90%,124,83.10%,22.60%,138,44.20%,20.30%
"Census Tract 5014.01, Santa Clara County, California!!Female!!Margin of Error",±106,±34.1,±33.3,±23.0,±22.2,±133,±12.8,±10.4,±9.3,±9.3,±4.5,±5.6,±3.7,±12.7,±6.6,±96,±21.0,±10.3,±109,±22.6,±5.3,±63,±25.3,±18.3,±70,±29.2,±22.3
"Census Tract 5014.02, Santa Clara County, California!!Total!!Estimate",357,14.80%,41.70%,38.90%,4.50%,"1,785",17.60%,15.60%,31.00%,13.30%,5.40%,8.70%,8.30%,66.80%,17.00%,823,75.00%,14.90%,393,66.70%,15.00%,392,54.10%,17.10%,177,57.10%,31.10%
"Census Tract 5014.02, Santa Clara County, California!!Total!!Margin of Error",±166,±14.7,±33.3,±24.2,±7.0,±384,±8.1,±9.3,±21.7,±7.5,±3.8,±5.4,±7.1,±14.2,±9.1,±435,±22.7,±12.8,±121,±18.1,±12.2,±105,±19.3,±12.7,±101,±29.3,±27.7
"Census Tract 5014.02, Santa Clara County, California!!Male!!Estimate",281,11.40%,53.00%,35.60%,0.00%,"1,070",14.90%,17.00%,37.20%,11.60%,2.40%,7.60%,9.30%,68.10%,16.90%,528,76.10%,8.50%,252,60.30%,11.50%,201,47.80%,25.90%,89,88.80%,61.80%
"Census Tract 5014.02, Santa Clara County, California!!Male!!Margin of Error",±168,±15.6,±39.4,±28.1,±13.2,±403,±10.0,±13.4,±31.7,±9.9,±3.3,±6.4,±9.2,±20.1,±12.9,±445,±34.0,±12.3,±92,±23.5,±13.1,±72,±20.8,±17.1,±70,±21.0,±40.1
"Census Tract 5014.02, Santa Clara County, California!!Female!!Estimate",76,27.60%,0.00%,51.30%,21.10%,715,21.70%,13.60%,21.80%,15.90%,9.80%,10.50%,6.70%,64.80%,17.20%,295,72.90%,26.40%,141,78.00%,21.30%,191,60.70%,7.90%,88,25.00%,0.00%
"Census Tract 5014.02, Santa Clara County, California!!Female!!Margin of Error",±60,±42.0,±37.7,±44.9,±31.3,±130,±10.3,±10.3,±12.0,±8.6,±6.8,±6.8,±7.0,±12.2,±7.9,±98,±18.8,±15.8,±88,±30.7,±26.2,±73,±24.3,±10.9,±58,±31.0,±34.6
"Census Tract 5015.01, Santa Clara County, California!!Total!!Estimate",368,31.50%,41.30%,15.20%,12.00%,"2,357",20.30%,17.30%,27.00%,13.80%,5.00%,11.70%,4.90%,62.40%,16.50%,862,70.20%,23.70%,610,77.70%,11.30%,664,48.60%,12.80%,221,31.20%,14.50%
"Census Tract 5015.01, Santa Clara County, California!!Total!!Margin of Error",±152,±18.1,±21.2,±12.0,±10.3,±242,±5.8,±5.8,±7.5,±5.1,±4.0,±4.5,±3.5,±7.8,±4.9,±252,±15.6,±10.0,±190,±12.8,±7.8,±151,±13.0,±9.4,±88,±18.2,±13.3
"Census Tract 5015.01, Santa Clara County, California!!Male!!Estimate",218,10.10%,56.00%,13.80%,20.20%,"1,409",20.70%,17.20%,26.90%,11.60%,5.20%,12.60%,5.70%,62.00%,18.30%,546,65.00%,25.50%,318,76.10%,11.30%,439,51.90%,11.60%,106,46.20%,30.20%
"Census Tract 5015.01, Santa Clara County, California!!Male!!Margin of Error",±118,±15.6,±27.2,±17.2,±19.2,±203,±7.7,±7.7,±8.8,±5.0,±6.1,±5.4,±4.3,±9.7,±5.7,±188,±18.7,±11.8,±122,±17.0,±12.2,±112,±15.0,±8.7,±58,±28.1,±24.0
"Census Tract 5015.01, Santa Clara County, California!!Female!!Estimate",150,62.70%,20.00%,17.30%,0.00%,948,19.60%,17.40%,27.10%,17.10%,4.90%,10.20%,3.70%,63.00%,13.90%,316,79.10%,20.60%,292,79.50%,11.30%,225,42.20%,15.10%,115,17.40%,0.00%
"Census Tract 5015.01, Santa Clara County, California!!Female!!Margin of Error",±82,±26.3,±22.3,±20.1,±23.1,±128,±7.5,±8.0,±10.5,±7.6,±3.6,±5.7,±4.1,±9.4,±6.5,±107,±18.3,±14.7,±112,±15.3,±11.7,±81,±17.8,±14.4,±58,±20.1,±28.6
"Census Tract 5015.02, Santa Clara County, California!!Total!!Estimate",422,17.50%,36.30%,32.20%,14.00%,"2,215",27.50%,15.30%,22.70%,9.40%,3.50%,15.50%,6.10%,57.20%,21.60%,774,55.60%,18.20%,590,63.40%,23.10%,699,55.20%,26.20%,152,50.70%,11.80%
"Census Tract 5015.02, Santa Clara County, California!!Total!!Margin of Error",±153,±14.3,±20.5,±14.2,±17.0,±317,±8.0,±6.0,±8.0,±4.9,±2.2,±5.3,±3.6,±10.1,±6.1,±209,±12.9,±9.7,±206,±17.7,±14.3,±129,±13.8,±12.3,±61,±30.6,±13.7
"Census Tract 5015.02, Santa Clara County, California!!Male!!Estimate",297,14.50%,35.40%,30.30%,19.90%,"1,145",24.70%,21.20%,21.40%,11.30%,5.10%,10.10%,6.20%,54.10%,16.30%,467,49.30%,10.50%,327,63.90%,16.20%,322,50.60%,24.50%,29,58.60%,20.70%
"Census Tract 5015.02, Santa Clara County, California!!Male!!Margin of Error",±150,±16.6,±26.8,±14.8,±21.9,±242,±9.8,±9.3,±12.1,±6.8,±4.0,±6.7,±4.1,±14.2,±8.1,±158,±19.5,±9.2,±162,±25.7,±14.5,±91,±20.1,±14.5,±28,±53.2,±34.0
"Census Tract 5015.02, Santa Clara County, California!!Female!!Estimate",125,24.80%,38.40%,36.80%,0.00%,"1,070",30.60%,8.90%,24.00%,7.50%,1.90%,21.20%,6.00%,60.60%,27.20%,307,65.10%,30.00%,263,62.70%,31.60%,377,59.20%,27.60%,123,48.80%,9.80%
"Census Tract 5015.02, Santa Clara County, California!!Female!!Margin of Error",±72,±32.3,±32.5,±30.8,±26.8,±175,±9.7,±5.0,±10.0,±5.4,±2.0,±7.2,±4.2,±10.6,±7.8,±111,±22.9,±20.7,±109,±23.7,±20.4,±92,±15.3,±15.6,±58,±36.8,±16.8
"Census Tract 5016, Santa Clara County, California!!Total!!Estimate","1,469",8.60%,14.20%,55.10%,22.10%,"3,262",18.40%,11.90%,18.90%,17.40%,9.00%,14.60%,9.70%,69.70%,24.40%,"1,165",77.40%,25.60%,867,59.50%,22.80%,"1,013",67.40%,26.10%,217,80.20%,16.10%
"Census Tract 5016, Santa Clara County, California!!Total!!Margin of Error",±587,±7.5,±7.9,±17.0,±13.8,±477,±5.3,±5.4,±6.5,±5.6,±3.7,±4.7,±3.7,±7.3,±6.4,±370,±13.6,±13.2,±240,±14.3,±9.6,±218,±11.9,±9.5,±74,±17.9,±10.9
"Census Tract 5016, Santa Clara County, California!!Male!!Estimate",672,14.10%,18.80%,42.10%,25.00%,"2,051",20.60%,11.20%,13.30%,18.80%,10.50%,14.70%,10.90%,68.20%,25.60%,591,76.00%,32.50%,591,59.10%,21.30%,737,66.40%,26.20%,132,84.80%,11.40%
"Census Tract 5016, Santa Clara County, California!!Male!!Margin of Error",±195,±13.5,±12.7,±22.9,±15.3,±400,±6.9,±6.7,±7.1,±6.6,±5.3,±5.1,±4.4,±9.9,±7.3,±216,±16.6,±18.5,±218,±19.6,±12.3,±201,±14.6,±9.5,±80,±17.6,±14.8
"Census Tract 5016, Santa Clara County, California!!Female!!Estimate",797,3.90%,10.40%,66.10%,19.60%,"1,211",14.50%,13.10%,28.60%,15.00%,6.50%,14.50%,7.80%,72.30%,22.20%,574,78.90%,18.50%,276,60.50%,26.10%,276,70.30%,25.70%,85,72.90%,23.50%
"Census Tract 5016, Santa Clara County, California!!Female!!Margin of Error",±563,±5.6,±11.1,±28.3,±22.9,±260,±8.1,±8.9,±9.6,±7.8,±4.5,±8.0,±4.7,±10.7,±9.7,±252,±15.0,±14.0,±102,±19.5,±18.1,±106,±19.7,±20.4,±43,±33.4,±20.4
"Census Tract 5017, Santa Clara County, California!!Total!!Estimate",559,32.40%,35.10%,28.60%,3.90%,"2,438",37.90%,18.20%,18.80%,14.30%,5.00%,3.70%,2.10%,43.80%,5.70%,830,48.30%,10.80%,739,41.40%,1.90%,611,48.90%,4.60%,258,24.40%,3.10%
"Census Tract 5017, Santa Clara County, California!!Total!!Margin of Error",±164,±14.8,±12.2,±12.6,±4.5,±309,±6.9,±5.2,±4.1,±4.0,±2.5,±2.8,±1.7,±7.8,±2.8,±259,±15.3,±8.1,±171,±11.9,±3.1,±148,±12.3,±5.0,±73,±16.6,±5.3
"Census Tract 5017, Santa Clara County, California!!Male!!Estimate",333,41.70%,22.80%,28.80%,6.60%,"1,228",40.30%,20.50%,20.80%,9.30%,4.70%,2.70%,1.70%,39.20%,4.40%,406,33.50%,6.90%,364,29.90%,3.80%,357,55.20%,1.10%,101,38.60%,7.90%
"Census Tract 5017, Santa Clara County, California!!Male!!Margin of Error",±123,±16.1,±13.4,±14.1,±7.2,±198,±9.2,±6.5,±8.0,±4.9,±3.9,±2.6,±2.2,±10.2,±3.3,±170,±20.3,±7.4,±106,±14.4,±6.1,±101,±14.7,±2.4,±47,±31.3,±14.2
"Census Tract 5017, Santa Clara County, California!!Female!!Estimate",226,18.60%,53.10%,28.30%,0.00%,"1,210",35.50%,15.90%,16.90%,19.30%,5.30%,4.60%,2.50%,48.60%,7.10%,424,62.50%,14.60%,375,52.50%,0.00%,254,40.20%,9.40%,157,15.30%,0.00%
"Census Tract 5017, Santa Clara County, California!!Female!!Margin of Error",±86,±17.9,±18.6,±20.2,±16.2,±156,±7.4,±6.9,±6.8,±6.0,±3.8,±4.0,±2.3,±8.3,±4.0,±130,±15.9,±10.6,±95,±14.6,±10.1,±73,±16.6,±11.2,±54,±13.5,±22.2
"Census Tract 5018, Santa Clara County, California!!Total!!Estimate",615,29.80%,42.80%,27.50%,0.00%,"3,133",13.20%,10.40%,19.10%,17.40%,8.40%,19.00%,12.60%,76.40%,31.50%,700,74.90%,24.60%,863,80.60%,41.00%,"1,166",82.30%,33.80%,404,53.00%,16.80%
"Census Tract 5018, Santa Clara County, California!!Total!!Margin of Error",±305,±19.3,±25.5,±17.4,±6.3,±261,±4.2,±4.7,±6.3,±6.2,±4.3,±5.3,±4.7,±5.3,±6.8,±207,±14.0,±15.0,±155,±10.9,±10.1,±169,±7.5,±11.4,±85,±15.3,±11.0
"Census Tract 5018, Santa Clara County, California!!Male!!Estimate",401,33.70%,43.90%,22.40%,0.00%,"1,609",8.60%,10.60%,23.00%,14.20%,12.40%,17.00%,14.10%,80.70%,31.10%,338,69.80%,12.10%,498,86.50%,34.90%,691,81.00%,35.70%,82,87.80%,47.60%
"Census Tract 5018, Santa Clara County, California!!Male!!Margin of Error",±227,±25.9,±33.3,±17.0,±9.5,±192,±4.2,±5.6,±10.5,±6.9,±8.4,±6.3,±6.4,±6.3,±8.5,±111,±20.2,±15.1,±121,±10.9,±16.1,±137,±9.1,±15.4,±45,±22.6,±28.4
"Census Tract 5018, Santa Clara County, California!!Female!!Estimate",214,22.40%,40.70%,36.90%,0.00%,"1,524",18.00%,10.20%,14.90%,20.80%,4.20%,21.00%,11.00%,71.90%,32.00%,362,79.60%,36.20%,365,72.60%,49.30%,475,84.20%,30.90%,322,44.10%,9.00%
"Census Tract 5018, Santa Clara County, California!!Female!!Margin of Error",±125,±19.4,±21.1,±29.0,±17.0,±150,±5.9,±5.1,±6.0,±9.0,±3.2,±8.1,±4.7,±7.0,±8.7,±136,±14.9,±19.7,±93,±15.0,±19.8,±89,±8.7,±12.2,±75,±17.0,±8.2
"Census Tract 5019, Santa Clara County, California!!Total!!Estimate",603,38.30%,30.20%,22.90%,8.60%,"2,903",4.50%,8.40%,19.70%,22.60%,5.90%,28.30%,10.50%,87.00%,38.80%,868,88.00%,51.50%,657,91.90%,31.70%,894,90.70%,32.70%,484,71.70%,37.00%
"Census Tract 5019, Santa Clara County, California!!Total!!Margin of Error",±209,±16.6,±16.9,±15.7,±6.4,±238,±2.9,±3.7,±5.6,±5.6,±3.1,±5.7,±4.3,±4.3,±6.6,±236,±12.8,±14.0,±184,±9.7,±11.8,±153,±7.1,±12.4,±91,±12.5,±15.4
"Census Tract 5019, Santa Clara County, California!!Male!!Estimate",403,44.90%,33.00%,15.90%,6.20%,"1,462",3.40%,8.10%,19.50%,22.80%,5.60%,33.40%,7.10%,88.50%,40.60%,447,90.40%,55.50%,357,85.20%,21.60%,422,96.90%,39.10%,236,75.00%,43.60%
"Census Tract 5019, Santa Clara County, California!!Male!!Margin of Error",±179,±23.1,±20.4,±14.0,±6.5,±162,±3.1,±5.0,±7.8,±6.9,±4.5,±7.2,±4.2,±5.9,±8.0,±129,±11.9,±17.3,±92,±16.3,±12.7,±91,±5.1,±15.2,±79,±18.8,±21.8
"Census Tract 5019, Santa Clara County, California!!Female!!Estimate",200,25.00%,24.50%,37.00%,13.50%,"1,441",5.80%,8.70%,20.00%,22.30%,6.20%,23.00%,13.90%,85.50%,37.00%,421,85.50%,47.30%,300,100.00%,43.70%,472,85.20%,26.90%,248,68.50%,30.60%
"Census Tract 5019, Santa Clara County, California!!Female!!Margin of Error",±114,±28.3,±24.9,±29.4,±13.7,±175,±4.2,±4.6,±7.1,±7.1,±3.7,±7.2,±6.6,±5.7,±8.5,±146,±15.6,±15.6,±135,±12.5,±22.7,±118,±12.5,±13.7,±60,±17.8,±17.5
"Census Tract 5020.01, Santa Clara County, California!!Total!!Estimate",442,7.00%,21.00%,62.90%,9.00%,"3,655",11.10%,13.00%,21.00%,28.00%,6.10%,15.00%,5.70%,75.80%,20.70%,"1,272",67.90%,19.60%,732,84.70%,31.00%,"1,364",83.60%,17.80%,287,51.60%,13.20%
"Census Tract 5020.01, Santa Clara County, California!!Total!!Margin of Error",±194,±8.7,±15.2,±18.4,±11.9,±297,±5.0,±5.9,±5.7,±6.4,±2.6,±6.5,±2.9,±8.1,±6.7,±371,±18.1,±12.5,±183,±12.1,±16.0,±256,±7.6,±8.9,±109,±19.7,±13.2
"Census Tract 5020.01, Santa Clara County, California!!Male!!Estimate",212,14.60%,16.00%,54.70%,14.60%,"2,044",11.20%,11.90%,25.50%,27.30%,6.00%,10.80%,7.30%,76.90%,18.20%,791,71.40%,12.60%,457,75.50%,24.70%,663,89.70%,20.50%,133,49.60%,16.50%
"Census Tract 5020.01, Santa Clara County, California!!Male!!Margin of Error",±125,±19.6,±17.9,±25.8,±24.4,±230,±5.9,±8.6,±8.8,±8.5,±3.9,±5.4,±4.6,±10.1,±6.9,±266,±22.0,±10.3,±153,±18.2,±16.8,±137,±7.6,±10.8,±69,±30.8,±16.6
"Census Tract 5020.01, Santa Clara County, California!!Female!!Estimate",230,0.00%,25.70%,70.40%,3.90%,"1,611",11.00%,14.40%,15.30%,29.10%,6.30%,20.40%,3.60%,74.50%,24.00%,481,62.20%,31.00%,275,100.00%,41.50%,701,77.70%,15.30%,154,53.20%,10.40%
"Census Tract 5020.01, Santa Clara County, California!!Female!!Margin of Error",±125,±15.9,±24.8,±24.8,±6.5,±234,±6.2,±8.1,±6.8,±9.2,±3.1,±11.0,±2.6,±9.2,±11.3,±171,±20.2,±20.8,±112,±13.5,±32.4,±177,±13.5,±12.8,±78,±21.0,±15.1
"Census Tract 5020.02, Santa Clara County, California!!Total!!Estimate",436,28.20%,36.90%,30.50%,4.40%,"2,849",18.80%,16.60%,24.20%,15.20%,6.70%,12.30%,6.10%,64.70%,18.50%,"1,013",66.60%,23.00%,706,63.20%,11.80%,784,62.40%,17.90%,346,67.10%,20.20%
"Census Tract 5020.02, Santa Clara County, California!!Total!!Margin of Error",±188,±15.7,±22.2,±17.8,±5.2,±289,±5.5,±5.0,±6.1,±4.8,±2.7,±4.4,±2.7,±7.1,±5.4,±241,±12.1,±11.0,±183,±12.1,±8.1,±214,±17.5,±8.5,±103,±19.1,±15.2
"Census Tract 5020.02, Santa Clara County, California!!Male!!Estimate",122,42.60%,16.40%,25.40%,15.60%,"1,363",14.70%,16.10%,25.50%,15.30%,5.80%,12.00%,10.70%,69.20%,22.70%,512,68.60%,28.30%,366,64.80%,13.70%,360,72.50%,21.90%,125,75.20%,28.00%
"Census Tract 5020.02, Santa Clara County, California!!Male!!Margin of Error",±78,±24.0,±12.7,±29.4,±16.9,±214,±7.3,±6.9,±9.1,±6.2,±3.9,±6.8,±5.2,±10.1,±8.2,±152,±18.6,±13.8,±118,±15.0,±13.1,±123,±20.3,±14.5,±58,±25.5,±22.7
"Census Tract 5020.02, Santa Clara County, California!!Female!!Estimate",314,22.60%,44.90%,32.50%,0.00%,"1,486",22.50%,17.00%,23.10%,15.20%,7.60%,12.70%,2.00%,60.50%,14.60%,501,64.70%,17.60%,340,61.50%,9.70%,424,53.80%,14.40%,221,62.40%,15.80%
"Census Tract 5020.02, Santa Clara County, California!!Female!!Margin of Error",±163,±18.3,±28.6,±23.1,±11.9,±180,±7.2,±6.5,±7.0,±6.1,±3.5,±6.0,±1.6,±7.9,±5.9,±134,±12.9,±11.6,±109,±17.8,±8.7,±143,±19.4,±11.5,±84,±20.8,±18.8
"Census Tract 5021.01, Santa Clara County, California!!Total!!Estimate",360,5.60%,31.10%,47.50%,15.80%,"3,561",3.80%,8.60%,22.70%,21.80%,5.40%,26.10%,11.60%,87.60%,37.70%,881,85.80%,35.20%,519,91.50%,49.30%,"1,364",93.00%,41.60%,797,77.90%,26.50%
"Census Tract 5021.01, Santa Clara County, California!!Total!!Margin of Error",±108,±6.1,±16.7,±23.6,±15.5,±240,±2.4,±2.8,±5.7,±4.7,±2.2,±5.2,±3.9,±3.4,±6.9,±225,±9.3,±16.4,±180,±7.7,±16.7,±141,±5.0,±10.4,±174,±8.2,±7.7
"Census Tract 5021.01, Santa Clara County, California!!Male!!Estimate",153,4.60%,32.70%,47.70%,15.00%,"1,722",3.50%,7.70%,21.40%,22.00%,5.80%,26.60%,13.00%,88.70%,39.50%,509,81.10%,30.30%,312,96.80%,50.60%,632,89.70%,44.00%,269,91.40%,33.80%
"Census Tract 5021.01, Santa Clara County, California!!Male!!Margin of Error",±83,±8.9,±21.4,±32.7,±22.9,±165,±3.1,±4.7,±8.1,±6.5,±3.3,±6.8,±6.5,±4.5,±8.7,±159,±11.0,±18.5,±112,±5.7,±17.4,±80,±9.7,±13.5,±88,±8.7,±16.5
"Census Tract 5021.01, Santa Clara County, California!!Female!!Estimate",207,6.30%,30.00%,47.30%,16.40%,"1,839",4.00%,9.40%,24.00%,21.50%,5.00%,25.70%,10.30%,86.60%,36.10%,372,92.20%,41.90%,207,83.60%,47.30%,732,95.80%,39.50%,528,71.00%,22.70%
"Census Tract 5021.01, Santa Clara County, California!!Female!!Margin of Error",±88,±7.9,±24.0,±27.2,±19.3,±162,±2.7,±4.3,±7.5,±6.8,±2.6,±6.4,±4.9,±4.7,±7.6,±122,±10.5,±19.1,±102,±17.3,±25.0,±105,±3.6,±13.1,±116,±10.0,±9.0
"Census Tract 5021.02, Santa Clara County, California!!Total!!Estimate",456,33.10%,34.20%,15.10%,17.50%,"4,411",12.50%,10.10%,22.40%,16.00%,9.60%,21.10%,8.40%,77.40%,29.50%,"1,655",79.60%,31.50%,"1,023",81.30%,30.50%,"1,324",72.50%,30.30%,409,74.60%,16.40%
"Census Tract 5021.02, Santa Clara County, California!!Total!!Margin of Error",±188,±23.1,±20.5,±14.3,±15.0,±434,±6.0,±3.8,±6.9,±4.4,±3.3,±5.2,±3.4,±7.4,±6.8,±362,±10.0,±12.2,±283,±12.8,±13.1,±235,±14.1,±10.6,±162,±16.6,±11.8
"Census Tract 5021.02, Santa Clara County, California!!Male!!Estimate",211,20.40%,58.80%,5.70%,15.20%,"2,254",10.80%,12.50%,16.80%,18.60%,13.30%,18.50%,9.60%,76.80%,28.10%,886,72.70%,22.30%,503,85.30%,36.80%,678,75.10%,32.40%,187,79.10%,16.00%
"Census Tract 5021.02, Santa Clara County, California!!Male!!Margin of Error",±119,±27.3,±30.8,±10.9,±17.4,±271,±6.8,±4.9,±7.2,±7.0,±5.2,±6.9,±4.2,±8.3,±7.7,±236,±12.9,±11.4,±182,±13.3,±20.6,±163,±14.0,±13.5,±86,±22.0,±14.5
"Census Tract 5021.02, Santa Clara County, California!!Female!!Estimate",245,44.10%,13.10%,23.30%,19.60%,"2,157",14.30%,7.60%,28.10%,13.30%,5.70%,23.70%,7.20%,78.10%,31.00%,769,87.50%,42.00%,520,77.50%,24.40%,646,69.80%,28.00%,222,70.70%,16.70%
"Census Tract 5021.02, Santa Clara County, California!!Female!!Margin of Error",±125,±29.3,±16.9,±24.0,±25.0,±275,±7.3,±4.5,±9.4,±5.0,±4.1,±7.2,±5.2,±7.9,±9.5,±249,±10.5,±16.5,±182,±18.1,±15.5,±138,±16.9,±13.0,±112,±20.6,±14.3
"Census Tract 5022.01, Santa Clara County, California!!Total!!Estimate",771,18.90%,23.10%,37.00%,21.00%,"4,368",8.70%,7.40%,15.30%,28.70%,9.30%,18.00%,12.50%,83.90%,30.60%,"1,670",76.70%,38.40%,948,86.50%,21.70%,"1,334",88.90%,20.00%,416,90.40%,53.10%
"Census Tract 5022.01, Santa Clara County, California!!Total!!Margin of Error",±256,±11.3,±11.8,±14.0,±10.3,±487,±6.6,±4.2,±6.1,±6.5,±4.3,±4.9,±4.5,±9.6,±6.5,±404,±17.7,±13.3,±217,±9.8,±11.1,±255,±7.9,±8.2,±87,±14.0,±17.2
"Census Tract 5022.01, Santa Clara County, California!!Male!!Estimate",385,20.30%,30.90%,28.10%,20.80%,"2,153",1.10%,9.00%,17.00%,29.50%,9.90%,16.70%,16.80%,89.90%,33.50%,841,84.90%,50.70%,486,93.20%,17.50%,665,91.40%,18.20%,161,100.00%,55.30%
"Census Tract 5022.01, Santa Clara County, California!!Male!!Margin of Error",±186,±17.5,±18.5,±15.2,±15.2,±305,±1.4,±7.9,±8.0,±8.0,±5.7,±5.5,±6.7,±8.0,±8.3,±262,±18.5,±17.0,±137,±8.5,±12.7,±152,±6.3,±10.0,±68,±21.8,±22.3
"Census Tract 5022.01, Santa Clara County, California!!Female!!Estimate",386,17.60%,15.30%,45.90%,21.20%,"2,215",16.10%,5.90%,13.60%,27.90%,8.70%,19.30%,8.40%,78.00%,27.70%,829,68.40%,25.90%,462,79.40%,26.20%,669,86.40%,21.80%,255,84.30%,51.80%
"Census Tract 5022.01, Santa Clara County, California!!Female!!Margin of Error",±153,±16.4,±15.2,±21.4,±14.7,±328,±12.2,±3.8,±6.5,±7.6,±5.4,±5.9,±3.7,±12.3,±6.9,±232,±19.6,±12.2,±148,±16.5,±14.0,±158,±13.8,±11.3,±71,±22.2,±20.5
"Census Tract 5022.02, Santa Clara County, California!!Total!!Estimate",125,14.40%,0.00%,58.40%,27.20%,"2,030",2.30%,1.50%,8.20%,22.80%,12.80%,29.80%,22.60%,96.20%,52.40%,343,100.00%,74.30%,514,95.90%,56.80%,817,97.60%,48.80%,356,89.60%,33.10%
"Census Tract 5022.02, Santa Clara County, California!!Total!!Margin of Error",±73,±15.3,±26.8,±33.7,±26.9,±208,±2.5,±1.5,±3.1,±6.8,±6.1,±6.8,±5.4,±2.8,±8.0,±108,±11.0,±17.9,±109,±4.8,±18.2,±116,±3.8,±11.1,±149,±9.8,±15.1
"Census Tract 5022.02, Santa Clara County, California!!Male!!Estimate",81,14.80%,0.00%,63.00%,22.20%,953,2.00%,1.30%,9.10%,17.60%,12.40%,32.30%,25.30%,96.70%,57.60%,170,100.00%,64.10%,267,95.50%,54.70%,382,97.40%,65.70%,134,93.30%,32.10%
"Census Tract 5022.02, Santa Clara County, California!!Male!!Margin of Error",±67,±23.6,±36.4,±42.9,±32.2,±115,±2.2,±2.0,±4.7,±7.3,±7.9,±10.0,±7.6,±3.0,±10.6,±75,±20.8,±27.4,±65,±7.3,±22.5,±81,±4.1,±13.2,±66,±8.7,±25.7
"Census Tract 5022.02, Santa Clara County, California!!Female!!Estimate",44,13.60%,0.00%,50.00%,36.40%,"1,077",2.60%,1.80%,7.30%,27.40%,13.10%,27.60%,20.20%,95.60%,47.80%,173,100.00%,84.40%,247,96.40%,59.10%,435,97.70%,34.00%,222,87.40%,33.80%
"Census Tract 5022.02, Santa Clara County, California!!Female!!Margin of Error",±37,±24.1,±49.6,±44.7,±47.7,±155,±2.8,±2.2,±4.6,±8.5,±7.2,±7.3,±5.9,±3.5,±8.7,±65,±20.5,±14.7,±77,±6.3,±20.9,±104,±3.6,±14.1,±91,±11.4,±14.6
"Census Tract 5023.01, Santa Clara County, California!!Total!!Estimate",177,0.00%,15.80%,74.60%,9.60%,"2,172",1.50%,4.10%,18.00%,17.40%,8.00%,26.00%,25.10%,94.40%,51.10%,301,100.00%,68.80%,422,100.00%,67.10%,"1,043",99.00%,50.80%,406,72.70%,21.90%
"Census Tract 5023.01, Santa Clara County, California!!Total!!Margin of Error",±69,±20.1,±24.4,±30.7,±14.5,±193,±1.8,±2.7,±8.6,±6.1,±4.7,±9.0,±8.2,±3.6,±8.6,±110,±12.4,±21.5,±92,±9.0,±20.6,±107,±1.8,±12.2,±105,±19.0,±11.5
"Census Tract 5023.01, Santa Clara County, California!!Male!!Estimate",71,0.00%,39.40%,36.60%,23.90%,"1,179",2.80%,1.90%,20.70%,18.00%,10.40%,21.80%,24.40%,95.30%,46.20%,181,100.00%,60.20%,234,100.00%,53.80%,601,98.30%,43.60%,163,72.40%,29.40%
"Census Tract 5023.01, Santa Clara County, California!!Male!!Margin of Error",±58,±39.0,±40.8,±38.3,±33.2,±171,±3.2,±2.2,±10.7,±8.9,±6.3,±9.5,±8.6,±3.8,±10.4,±96,±19.7,±30.3,±69,±15.7,±30.6,±106,±3.1,±12.7,±59,±24.2,±18.1
"Census Tract 5023.01, Santa Clara County, California!!Female!!Estimate",106,0.00%,0.00%,100.00%,0.00%,993,0.00%,6.60%,14.80%,16.60%,5.10%,30.90%,25.90%,93.40%,56.80%,120,100.00%,81.70%,188,100.00%,83.50%,442,100.00%,60.60%,243,72.80%,16.90%
"Census Tract 5023.01, Santa Clara County, California!!Female!!Margin of Error",±73,±30.4,±30.4,±30.4,±30.4,±133,±3.9,±5.2,±9.8,±6.6,±5.2,±12.0,±10.1,±5.2,±10.2,±59,±27.7,±20.7,±66,±19.0,±16.0,±64,±8.6,±14.6,±109,±22.3,±13.7
"Census Tract 5023.02, Santa Clara County, California!!Total!!Estimate",163,0.00%,15.30%,56.40%,28.20%,"2,133",10.40%,3.10%,12.70%,28.20%,4.20%,23.20%,18.20%,86.50%,41.40%,637,79.30%,24.80%,447,94.00%,54.80%,822,88.40%,41.50%,227,85.00%,61.20%
